Community,ApartmentLayout,Area,Floor,ConstructionYear,TotalPrice,UnitPrice,Orientation,RenovationDegree,Elevator,PlotRatio,GreeneryRate,PropertyFee,DistanceToWasteStation_km,SurroundingBusLines_05km,SurroundingSchools_1km,DistanceToSubway_km,DistanceToBusinessDistrict_km,DistanceToPark_km,AgentSafetyScore,AgentComfortScore,AgentValueForMoneyScore,AgentLocationScore,AgentFutureAppreciationScore,AgentEnvironmentalScore,AgentPropertyServiceScore
14,2,99,30,2019,139,14040,7,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2,3,3,3,5,5
14,2,84,18,2016,108,12857,1,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,2,3,3.5,4.67,5,3
14,2,87,30,2017,115,13218,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,3,4,3.5,3.67,4,3.75
14,2,94,30,2016,135,14362,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,3,3.5,4,4,4.5,3.25
14,2,89,18,2016,116,12895,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2.5,3.5,4,3.67,3.5,3
14,2,122,8,2015,195,15984,1,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,4,1,1.5,2,1.5,2
14,2,95,18,2017,149,15684,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,5,3,4,4.5,3.25
14,2,87,30,2015,115,13083,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,5,4.5,4.5,3.67,5,5
14,2,84,18,2017,120,14286,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2,2,2,3,4,3.25
14,2,84,18,2016,115,13690,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,3.5,4,1,2.33,3.5,2.75
14,2,105,30,2017,140,13333,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,1,1,1,1,1,1,2
14,2,87,30,2016,132,15089,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,2.5,3,2,3,4,3.75
14,2,95,30,2017,140,14737,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,3.5,3.5,4,3.33,5,3
14,2,124,6,2015,180,14516,1,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,3,4,3,3.67,3.5,4
14,2,95,30,2016,135,14211,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,2,3,4,2.67,5,3
14,2,99,30,2017,139,14036,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,3.5,2.5,2.5,4.33,4,4.25
14,2,87,30,2018,114,13103,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2,2,3,3,2,3.5
14,2,87,32,2016,116,13333,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,3,2.5,2.5,3,2.5,3
14,2,94,18,2017,134,14157,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,1.5,3,1,2.67,4,3
14,2,94,20,2013,123,13085,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,3,4,2.5,3.67,3.5,3.25
14,2,106,30,2015,155,14623,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,5,5,5,5,5,4.25
14,2,88,30,2016,135,15341,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,1.5,4,3.5,4,5,2.5
14,2,83,18,2015,118,14100,1,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,4,5,5,4,5,4
14,2,87,30,2016,110,12644,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,2.5,4,4,3.33,5,3.25
14,2,87,18,2018,110,12644,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,4,4,4,5,5,4
14,3,87,30,2017,132,15172,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.67,3.5,3,3,4,5,3
14,2,87,18,2016,112,12874,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,2,5,4,3.33,5,3.25
14,2,95,18,2018,135,14211,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,4,4,4,4,4,4
14,2,99,31,2016,136,13642,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,5,5,5,5,5,5
14,2,95,11,2015,125,13158,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,3,3,3,3,3
14,10,52,22,2016,56,10769,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,2,3.5,1.5,3.33,2,3.25
14,4,47,22,2018,50.5,10745,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.33,2,3,2.5,2.33,5,3
14,4,48,21,2016,53,11042,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,2,3.5,1.5,3.33,2,3.25
14,4,47,22,2018,59.4,12643,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,3,3,3,3,3,3.5
14,4,48,21,2016,53,11042,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,2.5,3,3,4.33,5,3.25
14,4,55,22,2017,59.5,10818,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,2.5,4.5,4.5,4.33,4.5,3.25
14,4,50,20,2019,60,12000,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,5,5,5,5,5,5
14,4,47,22,2018,52,11064,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,2.5,3,4,2,4,3.75
14,10,48,22,2017,52,10833,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,2.5,3,2.5,3,3.5,3.75
14,10,47,18,2016,57.4,12213,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,2,3,3,3.33,4,3.25
14,10,50,22,2018,54,10800,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2.5,5,3.5,4,5,4.75
14,4,47,26,2017,50.5,10745,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,2,4,3.5,2,5,2.75
14,4,52,28,2017,55.8,10731,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2.5,3,3.5,3,5,3
14,4,47,26,2017,50.5,10745,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,1.5,4,4,4,5,3.25
14,10,51,25,2016,56.3,11043,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,3,3,3,3,3
14,1,77,30,2016,95,12338,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2,2,2,2,2,3,2.75
14,2,95,18,2017,135,14211,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.67,1.5,5,4,5,5,4.5
14,2,95,18,2018,135,14211,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.33,1.5,3.5,2.5,2,2,3
14,2,106,30,2017,135,12736,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,4,4,5,5,5,5
14,2,95,28,2018,102,10737,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2.5,4,2.5,3.67,4.5,3
14,2,95,18,2000,137,14421,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,3,4,4,4.33,3.5,3.75
14,2,105,30,2016,150,14286,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,2,2,3,3,4,2.75
14,2,87,30,2017,115,13218,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,2.5,5,5,2,3,4.5
14,2,89,18,2016,132,14831,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2.5,2.5,1,3,4.5,3.5
14,1,75,30,2017,99,13061,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.33,3,3,3,3,4.5,4
14,2,96,30,2017,135,14063,1,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,2,3,2.5,3,4,3.25
14,2,88,24,2016,120,13636,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,3,3,3,3,3,3.75
14,10,48,18,2018,52,10833,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,1.5,4.5,1,1.67,2.5,3.25
14,10,48,24,2017,52,10833,5,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,3,3,4,2.67,5,5
14,10,55,22,2018,59.2,10764,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.67,2.5,3.5,3.5,2.33,1.5,2
14,2,95,18,2017,142,14947,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,4,4,3,4,3,3.5
14,2,106,30,2017,168,15849,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,3,2.5,3.5,3.33,5,3
14,2,105,30,2017,139.8,13314,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,2.5,3.5,2.5,4,5,3.25
14,2,98,18,2019,140,14286,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.67,2.5,4,3,4.33,4,4.25
14,1,70,22,2017,80,11429,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,2.5,4.5,3.5,3,3,2.5
14,2,94,18,2017,135,14256,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.67,2,3.5,4,3,5,3.5
14,2,86,28,2016,103,11866,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,3,4,4,3,4,4
14,2,87,24,2018,115,13218,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,1.67,4,2,2.5,3.67,3.5,3.5
14,2,94,18,2017,127,13418,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,5,5,5,5,5,4
14,3,87,33,2018,114,13103,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,2,3,3,3,3,3.75
14,10,53,18,2019,59,11132,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2.5,2,2.5,3.33,4,3.25
14,2,86,30,2017,115,13372,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,3.5,4,3.5,3,4.5,4
14,2,87,18,2016,105,12069,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2.5,3,3.5,4,5,3
14,10,53,25,2017,58,10943,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,4.5,5,4.5,5,5,5
14,1,87,29,2017,95,10920,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,3,3,3.5,4.33,5,5
14,2,86,24,2017,118,13576,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,2.5,3.5,3.5,4,3,3.75
14,2,87,30,2017,120,13793,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,2.5,2.5,2.5,3.33,5,3.5
14,2,87,33,2018,118,13563,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.67,4.5,3.5,4.5,3.67,3.5,4
14,2,101,34,2014,130,12871,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,3,3,4,4.33,5,4
14,2,89,30,2014,116,13032,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,2.5,1.5,2.5,3,5,3
14,4,50,22,2017,54,10800,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,3,4,5,4,4,4
14,4,47,22,2017,50.5,10745,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,2,2.5,4.5,3.67,4,3.5
14,4,47,22,2017,52.6,11191,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.67,3,4,4.5,2.67,4.5,3.5
14,4,47,20,2018,51,10851,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,2.5,3.5,3.5,3.33,3,2.75
14,11,47,22,2017,52,11064,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,1.5,4.5,2,3,5,3.25
14,4,67,26,2018,72,10746,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,2,4,3,4.33,3,3
14,1,85,28,2018,115,13461,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.67,4,5,4.5,4,5,5
14,1,66,28,2017,75,11364,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2,3.5,3,3,2,5,3
14,10,49,24,2018,53,10816,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.33,1.5,1,4,4,5,4.5
14,2,94,18,2000,140,14894,1,3,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.67,3,4,5,4.33,5,5
14,2,95,18,2000,137,14421,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,4.5,4,4,4,5,4
14,2,70,18,2017,77,11000,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,3,3,3,2.67,4,4.25
14,2,87,28,2013,113,12885,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,3,4,4,3.33,3.5,4.25
14,1,47,32,2017,52,11064,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,3,3,3,3,3,3.25
14,2,87,33,2018,118,13563,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2,3.5,3.5,4,5,3.75
14,2,101,34,2014,130,12871,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,4,3,4,4,4,3
14,2,94,18,2000,140,14894,1,3,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,4,4,4.33,4.5,3.75
14,4,51,22,2017,54.5,10686,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.67,2.5,3.5,3,3.33,5,4
14,1,50,22,2017,52.9,10580,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2,2.5,4,3.67,5,3
14,1,48,22,2017,52,10833,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,2.5,3,3,3,3.5,2.75
14,4,47,22,2018,49.8,10596,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,3.5,5,5,5,5,5
14,2,87,28,2013,113,12885,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,3,3.5,3,3,5,3.75
14,2,95,18,2000,137,14421,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,4,4,3.5,3.33,3.5,3.75
14,1,49,22,2016,60,12245,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,3.5,3.5,3,3,4.5,4
14,1,48,22,2017,52,10833,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,4.5,5,5,5,5,5
14,4,47,20,2017,49.9,10617,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,2,1.5,1.5,3,5,3.75
14,10,47,26,2017,49.8,10591,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.33,2,4,3,3,5,3
14,1,48,22,2017,53,11042,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,3.5,4.5,4,5,5,4.25
14,1,48,22,2017,52,10833,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,1,4,4,4.33,3.5,3
14,1,48,22,2017,52,10833,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.33,3,3.5,3.5,3.33,1.5,3.75
14,1,48,36,2017,50.8,10583,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2.5,4,3,4,2.5,2.5
14,2,70,18,2017,77,11000,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,1.5,2.5,3.5,3.67,3.5,3.25
14,4,52,22,2017,55,10577,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,1.5,2,2,4.67,3.5,3.5
14,1,47,22,2016,54,11489,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.67,3,3.5,4.5,3.33,4.5,4.25
14,4,50,20,2017,48,9600,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2,2.5,2.5,3.67,4,4.75
14,4,47,22,2017,50,10638,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,1.5,3.5,5,4.67,5,2.75
14,1,47,32,2017,52,11064,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,1,1,1,1,1,1,3
14,1,50,36,2017,52.8,10560,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,2,2.5,3,3.67,4,3
14,1,47,32,2017,52,11064,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,4,3.5,4,2,4.5,3.25
14,4,47,22,2017,50,10638,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,2,3.5,3,3.33,2.5,2.75
14,1,50,22,2017,52.9,10580,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,3,2.5,4.5,3.33,3,3
14,2,95,18,2000,137,14421,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,5,5,2.5,3.33,5,3
14,1,47,22,2016,54,11489,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,3.5,2.5,3,2,3,3
14,1,48,22,2017,52,10833,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,1.5,2,3,4,3,3.5
14,1,48,22,2017,52,10833,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,2,4,4,5,5,4
14,1,48,22,2017,52,10833,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,1,5,5,4,4.5,4
14,2,106,30,2015,126,11887,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,2.5,3,2.67,3,3.75
14,10,55,26,2016,59,10727,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,3,4.5,3,4,5,4
14,10,48,15,2018,52,10833,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,2,2,2.5,2.33,5,3.25
14,4,52,28,2017,55.8,10731,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,2.5,4,3.5,4,4,4
14,4,47,20,2017,49.9,10617,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,2,4,2.5,3.33,4.5,4
14,10,52,22,2016,56,10769,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,3,3.5,3.5,5,5,4
14,2,95,18,2016,110,11579,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.33,2,3,3,3,3,3.75
14,1,70,22,2017,80,11429,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,1.5,2.5,4,3.33,5,3.75
14,2,87,30,2016,120,13793,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,1.5,3,3,3,5,3
14,2,106,30,2016,132,12453,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,2.5,3.5,4,3.67,5,4
14,2,95,28,2017,148,15579,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,2.5,3,3,4,5,4
14,2,106,24,2016,156,14702,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,3,5,5,5,5,4.5
14,1,76,30,2016,100,13158,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,3,3.5,4,3.67,5,3
14,10,50,40,2019,55,11000,8,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,4,3,2,3.67,3,4
14,10,47,26,2017,50.8,10809,7,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.67,3,3.5,3.5,4,5,4
14,4,76,28,2016,102,13421,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,1.5,3,2.5,3,3,3
14,2,86,18,2014,110,12791,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,1.5,3,3,3.67,4,3.5
14,2,94,18,2016,132,14043,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,1.5,2.5,2,3,5,2.75
14,2,97,18,2013,146,15052,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2,2,3.5,3.67,2.5,3.25
14,2,87,33,2017,110,12644,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2.5,4.5,4,2.67,3,3.25
14,2,95,18,2017,146,15368,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,3,3,3.5,3.33,5,5
14,2,106,18,2016,125,11792,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.33,1.5,2.5,2.5,3.33,5,3.25
14,2,95,18,2016,110,11579,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,3,5,3.5,5,5,5
14,2,107,22,2014,156,14579,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,4.5,4.5,4.5,4.67,3,4
14,2,99,30,2016,138,13939,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,3,3,3,3,3
14,2,99,30,2015,135,13636,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2,2,3,3,4,3
14,2,87,23,2013,114,13103,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,1.5,3,4,4,5,3.5
14,2,94,30,2016,135,14362,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.33,2.5,3.5,3.5,3.67,3.5,3.25
14,2,84,33,2016,117,13848,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,2,2.5,3,3.33,5,3.25
14,2,94,18,2016,130,13716,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,2.5,3,1,3,5,4
14,2,99,30,2017,135,13636,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,2,4.5,3,3.33,4.5,3.25
14,2,87,30,2017,110,12644,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,2,3.5,4,2.67,3.5,3.5
14,2,86,30,2017,110,12791,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,4,4,4,4.33,5,4
14,2,95,33,2016,135,14211,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,3,4,3,4.33,5,4
14,2,95,30,2016,130,13684,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,2,3,3,3.67,4.5,3.75
14,2,87,30,2016,106,12184,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,2,3.5,3,3,5,3.25
14,2,95,18,2011,130,13684,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,2.5,4,3.5,4,5,4.75
14,2,95,18,2017,137,14421,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,1,4,4,3.33,3.5,3
14,2,95,18,2017,137,14421,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,2,5,3,4,4.5,3.75
14,10,55,26,2016,59,10727,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2,2,3,3,3,3
14,2,88,6,2016,132,15000,1,3,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,4,3,2.5,3,3,3.75
14,2,87,18,2018,128,14713,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2.5,3,2.5,3,3,4.5
14,3,88,30,2018,136,15455,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2,2,3,3,5,2.75
14,2,88,18,2017,130,14773,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,3.5,4,4,4,5,4.25
14,2,87,30,2012,130,14943,2,3,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,2,1.5,3,2,4,3.5
14,2,95,18,2000,137,14421,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2.5,3,2.5,3,4.5,3.5
14,2,107,32,2016,170,15888,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,1.5,2,3,2.67,2.5,4
14,2,106,30,2015,172,16226,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,5,5,5,5,5,5
14,2,87,30,2015,122,14023,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,2.5,4,3,2.67,5,3
14,2,106,30,2016,132,12453,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.67,2,4,5,4,5,3
14,2,106,24,2016,156,14702,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,1.5,3,3.5,3.67,4,3.5
14,2,106,28,2017,158,14906,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,3,3,3,3.67,3,3
14,2,88,18,2018,110,12500,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,3,5,4.5,4.67,5,4.5
14,2,88,30,2016,110,12500,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,1.5,1,3.5,2.33,5,3.25
14,2,94,30,2016,138,14560,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2,1.5,3,4,3,3,2.25
14,2,95,32,2017,113,11895,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,1,2,1,1,1,1,1
14,2,95,33,2016,135,14211,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,2,4,3,3,4.5,3.75
14,2,87,30,2016,116,13333,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,2.5,3.5,3.5,4,4.5,3.5
14,2,107,30,2017,166,15514,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,1.5,2.5,4.5,4,5,4
14,2,88,18,2016,132,15000,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,3,5,3.5,4.67,5,4
